endTime,artistName,trackName,msPlayed
27,DaBaby,Red Light Green Light,159082
27,DaBaby,Number 2,0
27,Dua Lipa,Levitating (feat. DaBaby),203064
27,Doja Cat,Kiss Me More (feat. SZA),208866
27,Benny Benassi,Cinema,183230
27,DaBaby,Red Light Green Light,159082
27,DaBaby,Up The Street,181306
27,DaBaby,OFF THE RIP,115609
27,DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",165366
27,DaBaby,Old Friends,183819
27,DaBaby,Intro,141624
27,DaBaby,Wet,184969
27,Lizzo,Truth Hurts (DaBaby Remix),197610
27,BRS Kash,Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,211609
27,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",217220
27,DaBaby,LIGHTSKIN SH*T (feat. Future & jetsonmade),111173
27,DaBaby,Wait Up,227583
27,DaBaby,Webbie,106174
27,DaBaby,JUMP (feat. YoungBoy Never Broke Again),212093
27,Anitta,Girl From Rio (feat. DaBaby),195428
27,DaBaby,THERE HE GO,143295
27,DaBaby,Happy,181015
27,DaBaby,Above The Rim,115697
27,DaBaby,Fresh,18320
27,Taylor Swift,22,232120
27,Maroon 5,Maps,189960
27,Kings of Leon,Sex on Fire,203346
27,The Goo Goo Dolls,Iris,289533
27,Avicii,Hey Brother,255093
27,CeeLo Green,Forget You,222733
27,Rihanna,FourFiveSeconds,188238
27,Mr. Probz,Waves - Robin Schulz Radio Edit,208133
27,JAY-Z,Empire State Of Mind,276920
27,One Direction,Story of My Life,245493
27,B.o.B,So Good,213253
27,Zedd,Clarity,271426
27,American Authors,Best Day Of My Life,194240
27,Avicii,Wake Me Up,247426
27,The Chainsmokers,Closer,244960
27,Katy Perry,Firework,4759
27,Ellie Goulding,Burn,231211
27,B.o.B,Magic (feat. Rivers Cuomo),196133
27,Taio Cruz,Break Your Heart,116388
27,Mac Miller,Good News,3520
27,Mac Miller,That's On Me,32572
27,Mac Miller,Good News,342040
27,Lil Nas X,Panini - DaBaby Remix,0
27,J. Cole,No Role Modelz,0
27,Future,Life Is Good (feat. Drake),0
27,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",298
27,Future,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",2495
27,StaySolidRocky,Party Girl,4778
27,DaBaby,VIBEZ,0
28,Eminem,Stan,18925
28,Eminem,Stan,9102
28,Harry Styles,She,362653
28,Harry Styles,Fine Line,377960
28,Harry Styles,Watermelon Sugar,30026
28,Harry Styles,Watermelon Sugar,60023
28,WALK THE MOON,Shut Up and Dance,23573
28,Bridgit Mendler,Ready or Not,3147
28,WALK THE MOON,Shut Up and Dance,16788
28,Mac Miller,Good News,342040
28,Mac Miller,Stay,326426
28,Ab-Soul,The Law (feat. Mac Miller & Rapsody),329207
28,Mac Miller,Clubhouse,180866
28,Free Nationals,Time,210279
28,Mac Miller,Frick Park Market,197559
28,Mac Miller,The Spins,195873
28,Mac Miller,Lucky Ass Bitch,40447
28,Mac Miller,Lucky Ass Bitch,215809
28,88-Keys,That's Life (feat. Mac Miller & Sia),202390
28,Statik Selektah,21 & Over,167134
28,Mac Miller,What's the Use?,288640
28,Mac Miller,Gees,92502
28,Mac Miller,Gees,83036
28,Ariana Grande,The Way,219375
28,Parry Gripp,Underwear Frog,21196
28,Parry Gripp,Underwear Frog,2647
28,Mac Miller,Frick Park Market,197559
28,Mac Miller,ROS,311339
28,Statik Selektah,21 & Over,12747
28,Mac Miller,Weekend (feat. Miguel),208080
